tag;calPosX;calPosY;calPosZ;calRotX;calRotY;calRotZ;calRotW;angVelX;angVelY;angVelZ;linVelX;linVelY;linVelZ;scale;time
rHand;-0.716151;0.0236545;1.36182;0.448397;-0.411486;0.66483;0.433153;1;2;3;7;8;9;0.986449;40.7932
lFoot;0.138722;0.0518741;0.0696113;-0.985329;-0.0362831;-0.057101;0.156685;1;2;3;7;8;9;0.986449;40.7932
rFoot;-0.138015;0.0507543;0.0689668;-0.985056;0.038096;0.0628996;0.155748;1;2;3;7;8;9;0.986449;40.7932
head;-0.00300846;0.0142378;1.58363;0.69531;0.00732949;0.00897406;0.718616;1;2;3;7;8;9;0.986449;40.8098
hip;0.00532551;0.0626684;0.92586;0.576954;-0.00312942;-0.00181812;0.816769;1;2;3;7;8;9;0.986449;40.8098
lHand;0.715128;0.0296914;1.36928;0.445368;0.410875;-0.664356;0.43756;1;2;3;7;8;9;0.986449;40.8098
rHand;-0.716356;0.0236183;1.36149;0.44747;-0.411971;0.665485;0.432644;1;2;3;7;8;9;0.986449;40.8098
lFoot;0.138727;0.0518504;0.0695802;-0.985326;-0.0362038;-0.0570165;0.156753;1;2;3;7;8;9;0.986449;40.8098
rFoot;-0.138018;0.0507269;0.0689508;-0.985047;0.0381044;0.0628954;0.155804;1;2;3;7;8;9;0.986449;40.8098
head;-0.00311532;0.0141207;1.58367;0.695468;0.00707329;0.00918582;0.718464;1;2;3;7;8;9;0.986449;40.8268
hip;0.00532541;0.062553;0.92583;0.577002;-0.00275805;-0.00108958;0.816737;1;2;3;7;8;9;0.986449;40.8268
lHand;0.715214;0.0296574;1.36927;0.443603;0.413531;-0.664859;0.436086;1;2;3;7;8;9;0.986449;40.8268
rHand;-0.716509;0.0238523;1.36111;0.446243;-0.413172;0.665501;0.43274;1;2;3;7;8;9;0.986449;40.8268
lFoot;0.138703;0.0518246;0.0695777;-0.985328;-0.0361897;-0.0570312;0.156734;1;2;3;7;8;9;0.986449;40.8268
rFoot;-0.137996;0.0507145;0.0689676;-0.985052;0.038039;0.0629355;0.15577;1;2;3;7;8;9;0.986449;40.8268
head;-0.00328425;0.0140139;1.58367;0.695552;0.00692907;0.00935895;0.718381;1;2;3;7;8;9;0.986449;40.8428
hip;0.00524277;0.0626784;0.92593;0.577554;-0.00256863;-0.00057716;0.816348;1;2;3;7;8;9;0.986449;40.8428
lHand;0.715076;0.0296816;1.36911;0.442623;0.415795;-0.664867;0.434915;1;2;3;7;8;9;0.986449;40.8428
rHand;-0.716565;0.0238591;1.36078;0.445747;-0.413676;0.665276;0.433115;1;2;3;7;8;9;0.986449;40.8428
lFoot;0.138686;0.0518169;0.069586;-0.985312;-0.036273;-0.0570329;0.156819;1;2;3;7;8;9;0.986449;40.8428
rFoot;-0.138003;0.0506863;0.0689655;-0.985047;0.0380381;0.062914;0.15581;1;2;3;7;8;9;0.986449;40.8428
head;-0.00352505;0.0139528;1.58374;0.695604;0.00684294;0.00945166;0.71833;1;2;3;7;8;9;0.986449;40.8596
hip;0.00521634;0.0628389;0.925983;0.57814;-0.00261599;-0.000477954;0.815933;1;2;3;7;8;9;0.986449;40.8596
lHand;0.715168;0.0295097;1.36882;0.441939;0.418466;-0.66455;0.433533;1;2;3;7;8;9;0.986449;40.8596
rHand;-0.716622;0.0238644;1.36036;0.445554;-0.413612;0.664773;0.434147;1;2;3;7;8;9;0.986449;40.8596
lFoot;0.138656;0.0518282;0.0696148;-0.985316;-0.0363486;-0.0569947;0.156788;1;2;3;7;8;9;0.986449;40.8596
rFoot;-0.137993;0.0506603;0.068962;-0.985043;0.0381399;0.0629027;0.155815;1;2;3;7;8;9;0.986449;40.8596
head;-0.0037212;0.0138626;1.58372;0.69565;0.00680949;0.00957602;0.718285;1;2;3;7;8;9;0.986449;40.8765
hip;0.00502574;0.0630736;0.926117;0.578327;-0.00275367;-0.000582185;0.8158;1;2;3;7;8;9;0.986449;40.8765
lHand;0.714847;0.0296577;1.36804;0.442108;0.419417;-0.663978;0.433318;1;2;3;7;8;9;0.986449;40.8765
rHand;-0.71666;0.0241523;1.35974;0.446067;-0.412686;0.664277;0.435259;1;2;3;7;8;9;0.986449;40.8765
lFoot;0.138675;0.0518161;0.0696127;-0.985309;-0.0363228;-0.0570231;0.156829;1;2;3;7;8;9;0.986449;40.8765
rFoot;-0.137964;0.0506162;0.068962;-0.985053;0.0381915;0.0629576;0.155722;1;2;3;7;8;9;0.986449;40.8765
head;-0.0038558;0.0137764;1.58371;0.695684;0.00679485;0.00952369;0.718253;1;2;3;7;8;9;0.986449;40.8931
hip;0.00511332;0.062926;0.925997;0.578078;-0.00289398;-0.000820643;0.815976;1;2;3;7;8;9;0.986449;40.8931
lHand;0.714707;0.0298698;1.36727;0.443148;0.418808;-0.663444;0.433661;1;2;3;7;8;9;0.986449;40.8931
rHand;-0.716706;0.0241828;1.35936;0.447413;-0.412061;0.663919;0.435016;1;2;3;7;8;9;0.986449;40.8931
lFoot;0.138711;0.0518205;0.0696;-0.985289;-0.0362671;-0.0570727;0.15695;1;2;3;7;8;9;0.986449;40.8931
rFoot;-0.137976;0.0506016;0.0689704;-0.985043;0.0381912;0.0629772;0.155777;1;2;3;7;8;9;0.986449;40.8931
head;-0.00401611;0.0136332;1.5837;0.695796;0.00671695;0.0095303;0.718145;1;2;3;7;8;9;0.986449;40.9097
hip;0.00513325;0.0627969;0.925859;0.57753;-0.00301065;-0.00113468;0.816363;1;2;3;7;8;9;0.986449;40.9097
lHand;0.714548;0.0299278;1.36631;0.443816;0.417691;-0.663353;0.434195;1;2;3;7;8;9;0.986449;40.9097
rHand;-0.716842;0.0241777;1.3591;0.448432;-0.412205;0.663896;0.433864;1;2;3;7;8;9;0.986449;40.9097
lFoot;0.138721;0.0518172;0.0695994;-0.985284;-0.0361228;-0.0571719;0.156978;1;2;3;7;8;9;0.986449;40.9097
rFoot;-0.137957;0.0506095;0.0689661;-0.985049;0.0380641;0.0629042;0.155798;1;2;3;7;8;9;0.986449;40.9097
head;-0.00417907;0.0135199;1.58377;0.696058;0.00666065;0.00960329;0.717891;1;2;3;7;8;9;0.986449;40.9264
hip;0.0050118;0.0628826;0.925894;0.576786;-0.00322978;-0.00135834;0.816888;1;2;3;7;8;9;0.986449;40.9264
lHand;0.714351;0.0303094;1.36543;0.444251;0.415897;-0.663747;0.434868;1;2;3;7;8;9;0.986449;40.9264
rHand;-0.716998;0.0242039;1.35886;0.448726;-0.412493;0.664089;0.432989;1;2;3;7;8;9;0.986449;40.9264
lFoot;0.138752;0.0517987;0.0696167;-0.985275;-0.0360287;-0.0572411;0.157034;1;2;3;7;8;9;0.986449;40.9264
rFoot;-0.137987;0.0506443;0.0689614;-0.985051;0.0379572;0.0629132;0.155809;1;2;3;7;8;9;0.986449;40.9264
head;-0.00426299;0.0135687;1.5838;0.696253;0.00651462;0.00956411;0.717703;1;2;3;7;8;9;0.986449;40.9427
hip;0.00498654;0.0626864;0.925753;0.576194;-0.00313355;-0.00129232;0.817306;1;2;3;7;8;9;0.986449;40.9427
lHand;0.714572;0.0307687;1.3646;0.443532;0.414082;-0.664971;0.435464;1;2;3;7;8;9;0.986449;40.9427
rHand;-0.717176;0.0244052;1.35858;0.448078;-0.413287;0.664515;0.432249;1;2;3;7;8;9;0.986449;40.9427
lFoot;0.138893;0.0518995;0.0696366;-0.985264;-0.0361372;-0.0572515;0.157072;1;2;3;7;8;9;0.986449;40.9427
rFoot;-0.137815;0.0507851;0.0689796;-0.985047;0.0381421;0.0628552;0.155811;1;2;3;7;8;9;0.986449;40.9427
head;-0.00443959;0.01347;1.5839;0.696517;0.00630775;0.00961035;0.717448;1;2;3;7;8;9;0.986449;40.9594
hip;0.00486313;0.0626095;0.92577;0.576039;-0.00267942;-0.00038436;0.817418;1;2;3;7;8;9;0.986449;40.9594
lHand;0.714331;0.0308931;1.3642;0.442942;0.41456;-0.665238;0.435202;1;2;3;7;8;9;0.986449;40.9594
rHand;-0.717254;0.0244554;1.35823;0.447384;-0.413843;0.664752;0.432072;1;2;3;7;8;9;0.986449;40.9594
lFoot;0.138815;0.0518371;0.0696423;-0.985267;-0.0362179;-0.0572005;0.157053;1;2;3;7;8;9;0.986449;40.9594
rFoot;-0.137932;0.0506965;0.0689587;-0.985052;0.0381392;0.0628606;0.155779;1;2;3;7;8;9;0.986449;40.9594
head;-0.00461102;0.0134873;1.58386;0.696612;0.00603199;0.00956975;0.717359;1;2;3;7;8;9;0.986449;40.9768
hip;0.00455187;0.0629261;0.925978;0.576274;-0.00242679;-2.28761e-05;0.817253;1;2;3;7;8;9;0.986449;40.9768
lHand;0.714204;0.0310243;1.36384;0.442386;0.416931;-0.664947;0.433946;1;2;3;7;8;9;0.986449;40.9768
rHand;-0.717319;0.0247352;1.35754;0.44571;-0.414074;0.664906;0.433342;1;2;3;7;8;9;0.986449;40.9768
lFoot;0.138791;0.0518784;0.0695748;-0.985266;-0.0363534;-0.0572787;0.157001;1;2;3;7;8;9;0.986449;40.9768
rFoot;-0.137949;0.0507329;0.0689149;-0.985073;0.0380905;0.0628383;0.155668;1;2;3;7;8;9;0.986449;40.9768
head;-0.00472236;0.013456;1.58383;0.696585;0.00584468;0.00946687;0.717388;1;2;3;7;8;9;0.986449;40.9929
hip;0.00450076;0.0630826;0.926034;0.577013;-0.00239775;2.81148e-05;0.816732;1;2;3;7;8;9;0.986449;40.9929
lHand;0.714317;0.0308832;1.36377;0.442162;0.420503;-0.663994;0.432182;1;2;3;7;8;9;0.986449;40.9929
rHand;-0.717369;0.0249709;1.357;0.444875;-0.413656;0.665078;0.434334;1;2;3;7;8;9;0.986449;40.9929
lFoot;0.138752;0.0518423;0.0695494;-0.985262;-0.036375;-0.0572821;0.157017;1;2;3;7;8;9;0.986449;40.9929
rFoot;-0.13799;0.0506714;0.0689379;-0.985059;0.0381243;0.0627956;0.155765;1;2;3;7;8;9;0.986449;40.9929
head;-0.00492586;0.0134923;1.58392;0.696559;0.00558529;0.0094534;0.717416;1;2;3;7;8;9;0.986449;41.0104
hip;0.00446941;0.0634072;0.92621;0.578055;-0.00259985;-0.000135546;0.815993;1;2;3;7;8;9;0.986449;41.0104
lHand;0.714156;0.0309003;1.36371;0.442572;0.423438;-0.662719;0.430853;1;2;3;7;8;9;0.986449;41.0104
rHand;-0.717264;0.0251056;1.35631;0.444816;-0.412905;0.66488;0.435411;1;2;3;7;8;9;0.986449;41.0104
lFoot;0.138627;0.0518973;0.0696569;-0.985275;-0.0363749;-0.0572485;0.15695;1;2;3;7;8;9;0.986449;41.0104
rFoot;-0.137996;0.0506677;0.0689253;-0.985069;0.0381796;0.0627865;0.155692;1;2;3;7;8;9;0.986449;41.0104
head;-0.00507058;0.013428;1.5839;0.696535;0.00528616;0.00939655;0.717441;1;2;3;7;8;9;0.986449;41.0428
hip;0.00443749;0.0636296;0.926284;0.578665;-0.0027301;-0.000254767;0.815561;1;2;3;7;8;9;0.986449;41.0428
lHand;0.713952;0.0309589;1.363;0.44391;0.424992;-0.661217;0.430253;1;2;3;7;8;9;0.986449;41.0428
rHand;-0.717244;0.025072;1.35548;0.445828;-0.412272;0.664362;0.435766;1;2;3;7;8;9;0.986449;41.0428
lFoot;0.138658;0.0518625;0.0696423;-0.985275;-0.0362225;-0.0573396;0.156949;1;2;3;7;8;9;0.986449;41.0428
rFoot;-0.137998;0.0506575;0.0688979;-0.985082;0.0381487;0.0627571;0.155628;1;2;3;7;8;9;0.986449;41.0428
head;-0.00517098;0.0131527;1.5839;0.696491;0.00500278;0.00924286;0.717488;1;2;3;7;8;9;0.986449;41.0594
hip;0.00437116;0.0638411;0.926316;0.578855;-0.00288352;-0.000468131;0.815426;1;2;3;7;8;9;0.986449;41.0594
lHand;0.713642;0.0308907;1.36201;0.445589;0.424798;-0.659794;0.430894;1;2;3;7;8;9;0.986449;41.0594
rHand;-0.717194;0.024658;1.35432;0.447358;-0.411506;0.663795;0.435786;1;2;3;7;8;9;0.986449;41.0594
lFoot;0.138598;0.0518177;0.0696487;-0.985256;-0.0361638;-0.0574889;0.157026;1;2;3;7;8;9;0.986449;41.0594
rFoot;-0.138053;0.0506222;0.0689143;-0.985082;0.0380901;0.062727;0.155654;1;2;3;7;8;9;0.986449;41.0594
head;-0.00525156;0.0128224;1.5838;0.696444;0.00483571;0.00920053;0.717536;1;2;3;7;8;9;0.986449;41.0769
hip;0.00430712;0.0636907;0.926148;0.578029;-0.00290769;-0.000525261;0.816011;1;2;3;7;8;9;0.986449;41.0769
lHand;0.71345;0.030568;1.36035;0.447027;0.423324;-0.658559;0.43274;1;2;3;7;8;9;0.986449;41.0769
rHand;-0.717272;0.0244909;1.3531;0.448539;-0.410549;0.66342;0.436046;1;2;3;7;8;9;0.986449;41.0769
lFoot;0.138628;0.0517901;0.0696068;-0.985262;-0.0361559;-0.0574691;0.157002;1;2;3;7;8;9;0.986449;41.0769
rFoot;-0.137982;0.0505768;0.0688416;-0.98509;0.0381023;0.0627051;0.155609;1;2;3;7;8;9;0.986449;41.0769
head;-0.00536509;0.0126686;1.58376;0.696415;0.00470686;0.00914019;0.717566;1;2;3;7;8;9;0.986449;41.0927
hip;0.0042349;0.0635887;0.926033;0.577395;-0.00279133;-0.000367393;0.81646;1;2;3;7;8;9;0.986449;41.0927
lHand;0.713155;0.0302865;1.35828;0.448607;0.420562;-0.657495;0.435407;1;2;3;7;8;9;0.986449;41.0927
rHand;-0.717385;0.0241731;1.35129;0.449989;-0.40953;0.663364;0.435595;1;2;3;7;8;9;0.986449;41.0927
lFoot;0.138629;0.0517513;0.0696172;-0.985273;-0.0362012;-0.0575145;0.156905;1;2;3;7;8;9;0.986449;41.0927
rFoot;-0.137978;0.0505866;0.0688327;-0.985088;0.0381442;0.0626105;0.155649;1;2;3;7;8;9;0.986449;41.0927
head;-0.00556913;0.0125974;1.58372;0.69645;0.00479959;0.00931441;0.717529;1;2;3;7;8;9;0.986449;41.1099
hip;0.00418962;0.0633515;0.925909;0.576649;-0.0024723;-0.000200101;0.816988;1;2;3;7;8;9;0.986449;41.1099
lHand;0.712989;0.0299771;1.35611;0.450076;0.418219;-0.656495;0.437651;1;2;3;7;8;9;0.986449;41.1099
rHand;-0.717492;0.0240157;1.34958;0.450737;-0.40936;0.663364;0.434981;1;2;3;7;8;9;0.986449;41.1099
lFoot;0.138622;0.0518011;0.0696606;-0.985267;-0.0363336;-0.057522;0.15691;1;2;3;7;8;9;0.986449;41.1099
rFoot;-0.137957;0.050583;0.0688165;-0.985095;0.0382;0.062591;0.1556;1;2;3;7;8;9;0.986449;41.1099
head;-0.00581285;0.0125078;1.58377;0.696608;0.00508492;0.00949108;0.717371;1;2;3;7;8;9;0.986449;41.1265
hip;0.00413475;0.0631909;0.925764;0.575783;-0.00229113;-0.000139082;0.8176;1;2;3;7;8;9;0.986449;41.1265
lHand;0.712341;0.0296614;1.35335;0.451854;0.414897;-0.655603;0.440311;1;2;3;7;8;9;0.986449;41.1265
rHand;-0.717505;0.0237892;1.34765;0.451405;-0.409798;0.663297;0.433977;1;2;3;7;8;9;0.986449;41.1265
lFoot;0.138679;0.0518528;0.0696611;-0.985282;-0.0362929;-0.0574998;0.156829;1;2;3;7;8;9;0.986449;41.1265
rFoot;-0.137991;0.05057;0.0687918;-0.985099;0.0380889;0.0626305;0.155587;1;2;3;7;8;9;0.986449;41.1265
head;-0.0060466;0.0122509;1.58384;0.696892;0.00532684;0.00988592;0.717088;1;2;3;7;8;9;0.986449;41.1427
hip;0.00402882;0.0633865;0.925807;0.575543;-0.00247733;-0.000359465;0.817768;1;2;3;7;8;9;0.986449;41.1427
lHand;0.712022;0.0288;1.3499;0.453409;0.411373;-0.655093;0.44277;1;2;3;7;8;9;0.986449;41.1427
rHand;-0.717534;0.0230385;1.34475;0.452097;-0.412464;0.662768;0.431533;1;2;3;7;8;9;0.986449;41.1427
lFoot;0.138731;0.0517746;0.0697028;-0.985292;-0.0363831;-0.057569;0.15672;1;2;3;7;8;9;0.986449;41.1427
rFoot;-0.137993;0.0505368;0.0687827;-0.98511;0.0381191;0.0625304;0.155547;1;2;3;7;8;9;0.986449;41.1427
head;-0.00630333;0.0119962;1.58385;0.697166;0.00550962;0.01026;0.716815;1;2;3;7;8;9;0.986449;41.1762
hip;0.00425635;0.0632027;0.925704;0.575593;-0.0026391;-0.000558177;0.817732;1;2;3;7;8;9;0.986449;41.1762
lHand;0.711318;0.0280046;1.34556;0.454715;0.407884;-0.654895;0.444947;1;2;3;7;8;9;0.986449;41.1762
rHand;-0.717534;0.0222489;1.34146;0.451955;-0.414654;0.662579;0.429869;1;2;3;7;8;9;0.986449;41.1762
lFoot;0.138763;0.0517505;0.0697109;-0.98529;-0.0362295;-0.057652;0.156739;1;2;3;7;8;9;0.986449;41.1762
rFoot;-0.137993;0.0504923;0.0687802;-0.985111;0.0382182;0.0624871;0.155535;1;2;3;7;8;9;0.986449;41.1762
head;-0.00665976;0.011852;1.58387;0.697481;0.00564075;0.0108178;0.716499;1;2;3;7;8;9;0.986449;41.1928
hip;0.00429125;0.0633286;0.925755;0.575814;-0.00285594;-0.000620726;0.817575;1;2;3;7;8;9;0.986449;41.1928
lHand;0.710656;0.0271861;1.34144;0.456315;0.405289;-0.654459;0.446319;1;2;3;7;8;9;0.986449;41.1928
rHand;-0.717415;0.0215952;1.33804;0.451595;-0.415912;0.662594;0.429008;1;2;3;7;8;9;0.986449;41.1928
lFoot;0.138762;0.0517652;0.0697569;-0.985286;-0.0361072;-0.0576094;0.156807;1;2;3;7;8;9;0.986449;41.1928
rFoot;-0.138012;0.050492;0.0687778;-0.985125;0.0380821;0.0624449;0.155499;1;2;3;7;8;9;0.986449;41.1928
head;-0.00691413;0.0116398;1.58393;0.697933;0.00551912;0.0114025;0.716051;1;2;3;7;8;9;0.986449;41.2105
hip;0.00407399;0.0636761;0.925918;0.576082;-0.00294074;-0.000620272;0.817387;1;2;3;7;8;9;0.986449;41.2105
lHand;0.710148;0.0261949;1.33607;0.457315;0.40263;-0.655384;0.446345;1;2;3;7;8;9;0.986449;41.2105
rHand;-0.717018;0.0209349;1.33263;0.450702;-0.4163;0.66277;0.429301;1;2;3;7;8;9;0.986449;41.2105
lFoot;0.138758;0.0518104;0.0696854;-0.985297;-0.0361372;-0.0577227;0.156694;1;2;3;7;8;9;0.986449;41.2105
rFoot;-0.138081;0.0505099;0.0686744;-0.985142;0.0379829;0.0625541;0.15537;1;2;3;7;8;9;0.986449;41.2105
head;-0.00711809;0.011497;1.58395;0.698406;0.00535592;0.0118191;0.715584;1;2;3;7;8;9;0.986449;41.2427
hip;0.00413059;0.0637675;0.925788;0.57661;-0.00301643;-0.000372693;0.817014;1;2;3;7;8;9;0.986449;41.2427
lHand;0.709727;0.0251923;1.33014;0.456747;0.400775;-0.657751;0.445112;1;2;3;7;8;9;0.986449;41.2427
rHand;-0.716616;0.0200457;1.32776;0.450769;-0.415811;0.663058;0.429258;1;2;3;7;8;9;0.986449;41.2427
lFoot;0.138804;0.0517338;0.0695756;-0.985306;-0.0363887;-0.0576356;0.156611;1;2;3;7;8;9;0.986449;41.2427
rFoot;-0.138021;0.0505268;0.0686418;-0.985154;0.0381439;0.0624993;0.155279;1;2;3;7;8;9;0.986449;41.2427
head;-0.0071398;0.0112181;1.5839;0.698931;0.00537793;0.0120236;0.715068;1;2;3;7;8;9;0.986449;41.2599
hip;0.00394806;0.0639895;0.925777;0.57685;-0.00271436;0.000118763;0.816846;1;2;3;7;8;9;0.986449;41.2599
lHand;0.709376;0.0240945;1.32414;0.456078;0.399628;-0.659871;0.44369;1;2;3;7;8;9;0.986449;41.2599
rHand;-0.716068;0.0194093;1.32179;0.450512;-0.413582;0.664908;0.428819;1;2;3;7;8;9;0.986449;41.2599
lFoot;0.138834;0.0517387;0.0695529;-0.98532;-0.0365665;-0.0575841;0.156499;1;2;3;7;8;9;0.986449;41.2599
rFoot;-0.137899;0.0504566;0.0684965;-0.985155;0.0382034;0.0625521;0.155234;1;2;3;7;8;9;0.986449;41.2599
head;-0.00726046;0.0110147;1.58392;0.69941;0.00553599;0.0119788;0.714599;1;2;3;7;8;9;0.986449;41.2764
hip;0.00374488;0.0641427;0.925749;0.576864;-0.00228956;0.000744508;0.816837;1;2;3;7;8;9;0.986449;41.2764
lHand;0.708677;0.0231879;1.31673;0.453572;0.399475;-0.663696;0.440681;1;2;3;7;8;9;0.986449;41.2764
rHand;-0.715896;0.0188796;1.31523;0.449117;-0.411168;0.668219;0.427455;1;2;3;7;8;9;0.986449;41.2764
lFoot;0.138838;0.0517539;0.0694793;-0.985351;-0.0367379;-0.0575683;0.156268;1;2;3;7;8;9;0.986449;41.2764
rFoot;-0.137891;0.050461;0.068471;-0.985163;0.0381043;0.0626095;0.155181;1;2;3;7;8;9;0.986449;41.2764
head;-0.0073237;0.0107272;1.58388;0.699952;0.00573612;0.011968;0.714067;1;2;3;7;8;9;0.986449;41.2927
hip;0.00339118;0.0644693;0.925787;0.576589;-0.00178508;0.00146831;0.817031;1;2;3;7;8;9;0.986449;41.2927
lHand;0.708051;0.0219276;1.309;0.449756;0.399657;-0.667918;0.43804;1;2;3;7;8;9;0.986449;41.2927
rHand;-0.71566;0.0180551;1.3089;0.447432;-0.40996;0.671261;0.425612;1;2;3;7;8;9;0.986449;41.2927
lFoot;0.138772;0.0517896;0.0695465;-0.985369;-0.0367492;-0.0576072;0.156139;1;2;3;7;8;9;0.986449;41.2927
rFoot;-0.137917;0.0505834;0.0686112;-0.985175;0.0381708;0.0625238;0.155125;1;2;3;7;8;9;0.986449;41.2927
head;-0.00749569;0.0105415;1.58389;0.700416;0.00608661;0.0117595;0.713612;1;2;3;7;8;9;0.986449;41.3096
hip;0.00317745;0.0644699;0.925601;0.575777;-0.00110777;0.00240307;0.817603;1;2;3;7;8;9;0.986449;41.3096
lHand;0.70727;0.0202631;1.30009;0.44484;0.399684;-0.672159;0.436546;1;2;3;7;8;9;0.986449;41.3096
rHand;-0.715555;0.0168422;1.30186;0.445372;-0.410886;0.674664;0.42148;1;2;3;7;8;9;0.986449;41.3096
lFoot;0.138798;0.0517461;0.0695377;-0.985378;-0.0365671;-0.0576635;0.156104;1;2;3;7;8;9;0.986449;41.3096
rFoot;-0.137902;0.0505683;0.0686308;-0.985164;0.0380286;0.0625561;0.155216;1;2;3;7;8;9;0.986449;41.3096
head;-0.00758223;0.010306;1.58395;0.700945;0.00645483;0.0115316;0.713093;1;2;3;7;8;9;0.986449;41.3265
hip;0.00304903;0.0644476;0.925556;0.575194;-0.000913206;0.00280512;0.818012;1;2;3;7;8;9;0.986449;41.3265
lHand;0.705574;0.018802;1.29073;0.441341;0.400038;-0.674952;0.435462;1;2;3;7;8;9;0.986449;41.3265
rHand;-0.714998;0.015249;1.29442;0.443393;-0.413867;0.677106;0.416706;1;2;3;7;8;9;0.986449;41.3265
lFoot;0.138788;0.0517541;0.0694945;-0.98539;-0.0365102;-0.0576733;0.156038;1;2;3;7;8;9;0.986449;41.3265
rFoot;-0.137925;0.0505594;0.0686468;-0.985165;0.0376664;0.0626203;0.155277;1;2;3;7;8;9;0.986449;41.3265
head;-0.0076319;0.0100065;1.58392;0.701475;0.0064754;0.0113867;0.712574;1;2;3;7;8;9;0.986449;41.3426
hip;0.00311449;0.0643192;0.92541;0.57441;-0.00130962;0.00245638;0.818563;1;2;3;7;8;9;0.986449;41.3426
lHand;0.704323;0.0172673;1.28201;0.438334;0.400748;-0.677704;0.433569;1;2;3;7;8;9;0.986449;41.3426
rHand;-0.714099;0.0133366;1.28685;0.441834;-0.416467;0.678611;0.413309;1;2;3;7;8;9;0.986449;41.3426
lFoot;0.138784;0.0517029;0.0694721;-0.98541;-0.0365116;-0.0576472;0.155918;1;2;3;7;8;9;0.986449;41.3426
rFoot;-0.137987;0.050591;0.0687018;-0.985165;0.0374793;0.0626379;0.155313;1;2;3;7;8;9;0.986449;41.3426
head;-0.0076794;0.0098736;1.58393;0.702103;0.00623746;0.0111343;0.711961;1;2;3;7;8;9;0.986449;41.3595
hip;0.00327518;0.0642114;0.925321;0.573844;-0.00232973;0.00171305;0.818959;1;2;3;7;8;9;0.986449;41.3595
lHand;0.7029;0.015654;1.27167;0.43287;0.401731;-0.682902;0.429978;1;2;3;7;8;9;0.986449;41.3595
rHand;-0.712199;0.0109997;1.27741;0.440022;-0.418891;0.679049;0.412072;1;2;3;7;8;9;0.986449;41.3595
lFoot;0.138786;0.051736;0.0695091;-0.985407;-0.0365858;-0.0576465;0.15592;1;2;3;7;8;9;0.986449;41.3595
rFoot;-0.137918;0.0505498;0.0686825;-0.985146;0.0379147;0.0625893;0.155348;1;2;3;7;8;9;0.986449;41.3595
head;-0.00765953;0.00972685;1.58401;0.702913;0.00620654;0.0106571;0.711169;1;2;3;7;8;9;0.986449;41.376
hip;0.0030212;0.064594;0.925492;0.573555;-0.00296968;0.00142072;0.81916;1;2;3;7;8;9;0.986449;41.376
lHand;0.701666;0.0140007;1.26217;0.427854;0.40262;-0.687897;0.426187;1;2;3;7;8;9;0.986449;41.376
rHand;-0.710851;0.00972792;1.26774;0.437427;-0.417132;0.682503;0.410911;1;2;3;7;8;9;0.986449;41.376
lFoot;0.138778;0.0517054;0.0694955;-0.985417;-0.0365893;-0.0576573;0.155851;1;2;3;7;8;9;0.986449;41.376
rFoot;-0.137907;0.0505449;0.068687;-0.985138;0.0378583;0.0625933;0.155407;1;2;3;7;8;9;0.986449;41.376
head;-0.00779161;0.00975265;1.58417;0.70368;0.006363;0.0102055;0.710415;1;2;3;7;8;9;0.986449;41.393
hip;0.00305141;0.0645263;0.925294;0.573988;-0.00218562;0.00222383;0.818858;1;2;3;7;8;9;0.986449;41.393
lHand;0.700035;0.0122572;1.25221;0.423332;0.405434;-0.692724;0.420175;1;2;3;7;8;9;0.986449;41.393
rHand;-0.709813;0.00828729;1.25825;0.433272;-0.414777;0.688091;0.40837;1;2;3;7;8;9;0.986449;41.393
lFoot;0.138794;0.0516955;0.0694363;-0.985443;-0.0366515;-0.0576365;0.155683;1;2;3;7;8;9;0.986449;41.393
rFoot;-0.137954;0.0504755;0.0686608;-0.985133;0.0376591;0.0625693;0.155502;1;2;3;7;8;9;0.986449;41.393
head;-0.00781615;0.00969458;1.58423;0.704294;0.00672902;0.00997677;0.709806;1;2;3;7;8;9;0.986449;41.427
hip;0.00284138;0.0647385;0.925261;0.574108;-0.00147362;0.00291306;0.818773;1;2;3;7;8;9;0.986449;41.427
lHand;0.697881;0.0102194;1.24182;0.420183;0.408794;-0.696064;0.414523;1;2;3;7;8;9;0.986449;41.427
rHand;-0.708797;0.00710169;1.2482;0.426857;-0.413233;0.696382;0.402598;1;2;3;7;8;9;0.986449;41.427
lFoot;0.138759;0.0516985;0.0694815;-0.985433;-0.0365907;-0.0576776;0.155744;1;2;3;7;8;9;0.986449;41.427
rFoot;-0.137902;0.0504506;0.0686673;-0.985116;0.0376637;0.0625847;0.155602;1;2;3;7;8;9;0.986449;41.427
head;-0.00808886;0.00965554;1.58423;0.704743;0.00722896;0.0100852;0.709354;1;2;3;7;8;9;0.986449;41.4596
hip;0.00250181;0.0652734;0.925391;0.574046;-0.000719935;0.0034025;0.818816;1;2;3;7;8;9;0.986449;41.4596
lHand;0.695058;0.00775679;1.2308;0.418286;0.412386;-0.697936;0.409707;1;2;3;7;8;9;0.986449;41.4596
rHand;-0.707854;0.0054176;1.23823;0.421334;-0.415505;0.703563;0.393487;1;2;3;7;8;9;0.986449;41.4596
lFoot;0.138814;0.0517524;0.0694557;-0.98544;-0.0364257;-0.0577167;0.155724;1;2;3;7;8;9;0.986449;41.4596
rFoot;-0.137916;0.050431;0.0686841;-0.985099;0.0375545;0.0626312;0.155715;1;2;3;7;8;9;0.986449;41.4596
